Dictionary
Non-State Pension Fund First Industrial Alliance
Public Joint Stock Company Tutaev Motor Plant
Joint Stock Company Flight Research Institute N.A. M.M. Gromov
Joint Stock Company Ilyushin Finance Company 
Open Joint Stock Company Ilyushin Aviation Complex 
Energotsentr Irkut
Irkut-Avtotrans
Irkut-Remstroi
Irkut-Stanko Service
Sportivno-Ozdorovitelnyi Tsentr Irkut-Zenit
The Limited Liability Company Networking Company Irkut
Tipografiya Irkut
Joint Stock Company BPO Progress
AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MASHINOSTROITELNY EKSPERIMENTALNY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII
AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE OPTIKA
AKTSIONERNOE OBSHCHESTVO NOVOSIBIRSKI ZAVOD POLUPROVODNIKOVYKH PRIBOROV S OKB
AKTSIONERNOE OBSHCHESTVO RT-AVTO
AKTSIONERNOE OBSHCHESTVO RT-BIOTEKHPROM
AKTSIONERNOE OBSHCHESTVO RT-KHIMICHESKIE TEKHNOLOGII I KOMPOZITSIONNYE MATERIALY
AKTSIONERNOE OBSHCHESTVO RT-OKHRANA
AKTSIONERNOE OBSHCHESTVO RT-STROITELNYE TEKHNOLOGII
AKTSIONERNOE OBSHCHESTVO TSENTRALNOE KONSTRUKTORSKOE BYURO SPETSIALNYKH RADIOMATERIALOV
Joint Stock Company Information Security Reform
Joint Stock Company RT-Tekhpriemka
KONTSERN AVIAPRIBOROSTROENIE OAO
KONTSERN ORION OAO
KONTSERN SIRIUS OA
OBSCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROMINVEST
MZ MAYAK OAO
RT-ENERGY EFFICIENCY LIMITED LIABILITY COMPANY
OTKRYTOE AKTSIONERNOE OBSHCHESTVO KALINOVSKI KHIMICHESKI ZAVOD
OTKRYTOE AKTSIONERNOE OBSHCHESTVO KONTSERN AVIATSIONNOE OBORUDOVANIE
OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVO-VYATKA
OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVOVYATSKI MEKHANICHESKI ZAVOD
OTKRYTOE AKTSIONERNOE OBSHCHESTVO TEKHNOLOGII BEZOPASNOSTI
OTKRYTOE AKTSIONERNOE OBSHCHESTVO RT-STANKOINSTRUMENT
OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE STANKOIMPORT
OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE TEKHNOPROMEKSPORT
RT-Business Development
RT-Capital Limited Liability Company
RT-INFORM LIMITED LIABILITY COMPANY
RT - GLOBALNYE RESURSY OOO
RT-METALLURGIYA OAO
RT-Project Technology Open Joint Stock Company
Tekhnodinamika Holding
UNITED INSTRUMENT MANUFACTURING CORPORATION
CONCERN RADIO-ELECTRONIC TECHNOLOGIES
VSMPO-AVISMA
URALVAGONZAVOD
90 EKSPERIMENTALNY ZAVOD OAO
Admiralty Shipyards JSC
Aleksandrov Scientific Research Technological Institute (NITI)
Alrosa
Federal Research Center Boreskov Institute of Catalysis
Federal State Unitary Enterprise Dukhov Automatics Research Institute (VNIIA)
Gazprom PJSC
Gazpromneft
Irkut Corporation
Joint Stock Company Scientific Research Institute of Computing Machinery
JSC Central Research Institute of Machine Building (JSC TsNIIMash)
JSC Kazan Helicopter Plant
JSC Rocket and Space Centre - Progress
Kamaz
Moscow Institute of Physics and Technology
NPO High Precision Systems JSC
NPO Splav JSC
Oboronprom
PJSC Beriev Aircraft Company
POLYUS Research Institute of M.F. Stelmakh Joint Stock Company
"Promtech-Dubna, JSC"
Radiotechnical and Information Systems (RTI) Concern
Rapart Services LLC
Rosneft
Rosoboronexport OJSC
Rostec
Rostekh-Azimuth
RusHydro
Russian Aircraft Corporation MiG
Russian Helicopters JSC
Sovcomflot
Sukhoi Aviation JSC
Sukhoi Civil Aircraft
Transneft
Tupolev JSC
UEC-Saturn
United Aircraft Corporation
United Engine Corporation
United Instrument Manufacturing Corporation
140 Repair Plant JSC
Agat-Electromechanical Plant OJSC
Belspetsvneshtechnika SFTUE
BelTechExport
Minotor-Service
Peleng JSC
Joint Stock Company Ramensky Instrument Engineering Plant
Joint Stock Company Research and Development Enterprise Almaz
Joint Stock Company Research and Production Corporation Konstruktorskoye Byuro Mashynostroyeniya
Joint Stock Company Research and Production Enterprise Radar MMS
Joint Stock Company Ryazan State Instrument Making Enterprise
Joint Stock Company Salavat Chemical Plant
Joint Stock Company Special Design Bureau Turbina
Joint Stock Company State Scientific Research Institute Kristall
Joint Stock Company Vyatskoye Mashinostroitelnoye Predpriyatiye Avitek
JSC All Russian Research Institute of Radio Engineering (JSC VNIIRA)
JSC Central Research Institute of Automation and Hydraulics
JSC Novosibirsk Aircraft Production Association Plant Named After V.P. Chkalov
JSC Research and Production Association Kvant
Kalashnikov Concern
Kaluga Research Institute of Radio Engineering JSC
Kizlyar Electromechanical Plant JSC
Komsomolsk-on-amur Aviation Plant
Krylov State Research Centre
Kurganmashzavod
Limited Liability Company Nauchno-Proizvodstvennoye Obyedineniye Radiovolna
Mariyskiy Machine-Building Plant Open Joint Stock Company
Military Industrial Company LLC
Moscow Institute of Electromechanics and Automatics JSC
Nizhny Novgorod Aviation Plant Sokol
NPK Tekhmash OAO (Tekhmash)
ODK-UMPO Engine Building Enterprise
Open Joint Stock Company Khabarovsk Radio Engineering Plant
Open Joint Stock Company Moscow Machine Building Plant Avangard
Open Joint Stock Company Start Scientific and Production Enterprise Named After A. Yaskin
Public Joint-Stock Company ODK-Kuznetsov
Public Joint Stock Company Research and Production Corporation Istok Named After A.I. Shokin
Public Joint Stock Company Vympel Interstate Corporation
Radiozavod JSC
Ramenskoye Design Company Joint Stock Company
Rosoboroneksport OAO (Rosoboronexport JSC)
Russian Railways
Sevmash
State Flight Testing Center Named After V.P. Chkalov
State Research Institute of Aviation Systems State Research Center of the Russian Federation
Russian Ground Forces
Russian Navy
Russian Aerospace Forces
Strategic Missile Forces
Russian Airborne Forces
Special Operations Forces
Advanced Research Foundation (FPI)
All-Russian Scientific Research Institute of Aviation Materials
Aviaavtomatika Named After V. Tarasov JSC
Aviastar-SP Aircraft Manufacturing Enterprise
Closed Joint-Stock Company Scientific Production Enterprise Topaz
Design Bureau of Special Machine Building
Gas Industry Insurance Company SOGAZ
Irkutsk Aviation Plant
Izhevsk Unmanned Systems Research and Production Associated Limited Liability Company
Joint Stock Company All-Russian Research Institute Signal
Joint Stock Company Arzamassky Priborostroitelny Zavod Imeni Plandina
Joint Stock Company Center of Research and Technology Services Dinamika
Joint Stock Company Corporation Moscow Institute of Heat Technology
Joint Stock Company Federal Scientific and Production Center Titan Barrikady
Joint Stock Company Machine-Building Engineering Office Fakel Named After Akademika P. D. Grushina
Joint Stock Company North Western Regional Center of Almaz Antey Concern Obukhovsky Plant
Joint Stock Company Obninsk Research and Production Enterprise Technologiya named after A. G. Romashin
Joint Stock Company ODK-Klimov
Joint Stock Company Permskiy Zavod Mashinostroitel
Joint Stock Company Production Association Strela
Joint Stock Company Production Association Ural Optical and Mechanical Plant Named After E.S. Yalamov
Joint Stock Company Radiopribor
DANILCHENKO Galina Viktorivna
KOBETS Aleksandr Yurievich
IVASHCHENKO Konstantin Vladimirovich
BALITSKY Yevheniy Vitalyevich
ROGOV Vladimir Valeryevich
YELISEYEV Sergey Vladimirovich
KOZENKO Andrei Dmitrievich
SAULENKO Alexandr Fedorovich
SHEVCHIK Andrei Vladimirovich
STREMOUSOV Kyrylo Sergiyovich
SALDO Volodymir Vasilyovich
PAVLENKO Vladimir Nikolaevich
ANANCHENKO Alexander Yevgenevych
ANTONOV Vladimir Nikolaevich
ANTONOV Anatoli Andreevich
BORODIN Sergey Alekseevich
CHAUSOVA Yana Sergeevna
DEGTYAREV Yuriy Anatolievich
DIKIY Aleksei Alexandrovich
DUBOVSKIY Ruslan Mihajlovich
FETISOV Oleg Vasilievich
GROMAKOV Aleksandr Yurevich
HALEPA Igor Nikolaevich
KATSAVALOV Evgeny Anatolievich
KOSTENKO Elena Nikolaevna
KOSTRUBITSKIY Alexei Aleksandrovich
KRAMARENKO Artem Alexandrovich
KUSHAKOV Mikhail Nikolaevich
LAVRENOV Evgenij Evgenievich
MALAKHOVA Svetlana Anatolievna
NAUMETS Sergei Sergeevich
OPRISHHENKO Aleksandr Aleksandrovich
PASHCHENKO Natalya Alexandrovna
PEREVERZEVA Tatyana Viktorovna
PODLIPAEVA Svetlana Nikolaevna
PODLIPANOV Dmitriy Viktorovich
POLOVYAN Aleksei Vladimirovich
PRONKO Yuriy Alexandrovich
PROTASOV Maxim Alekseevich
RUSHHAK Vladimir Mikhailovich
SIDOROV Dmitry Sergeevich
SIROVATKO Yuriy Nikolaevich
TODOROVA Anna Yurievna
TOLSTYKINA Larisa Valentinovna
ZHELTYAKOV Mikhail Vasilevich
KHOTSENKO Vitaly Pavlovich
KUZNETSOV Vladislav Garievich
GOVTVIN Yuriy Nikolaevich
The Salvation Committee for Peace and Order
BEGLOV Alexander Dmitrievich
BELOUSOV Andrei Removich
BULAVIN Vladimir Ivanovich
CHUYCHENKO Konstantin Anatolyevich
FAIZULLIN Irek Envarovich
FURSENKO Andrey Aleksandrovich
FURSENKO Sergey Aleksandrovich
KABAEVA Alina Maratovna
KADYROV Ramzan Akhmadovitch
KRASNOV Igor Viktorovich
NURGALIEV Rashid Gumarovich
PUTIN Igor Alexandrovich
PUTIN Mikhail Evgenievich 
PUTIN Roman Igorevich
SAVELYEV Vitaly Gennadyevich
SHAMALOV Nikolay Terentievich
SOBYANIN Sergei Semyonovich
TRUTNEV Yury Petrovich
USTINOV Vladimir Vasilyevich
ABRAMOV Alexander Grigoryevich
AKIMOV Andrey Igorevich
AKSYUTIN Oleg Yevgenyevich
ALEKPEROV Vagit Yusufovich
BELOZYOROV Oleg Valentinovich
BOKAREV Andrey Removich
DYUKOV Alexander Valeryevich
EVTUSHENKOV Vladimir Petrovich
GORKOV Sergey Nikolayevich
GURYEV Andrey Andreevich
GURYEV  Andrey  Grigoryevich 
GUTSERIEV Mikhail Safarbekovich
KESAEV Igor Albertovich
KHAN German Borisovich
KHUDAVERDYAN Tigran Oganesovich
KLISHIN Mikhail Alekseevich
KOGOGIN Sergey Anatolyevich
KONOV Dmitriy Vladimirovich
KUCHUKOV Ilgam Gaffarovich
KULIKOV Sergey Alexandrovich
KUZMICHEV Alexey Viktorovich
LIKHACHEV Alexey Evgenyevich
MAKAROV Igor Viktorovich
MALIKOVA Dina Rinatovna
MAMAEV Valentin Gennadyevich
MAZEPIN Dmitry Arkadievich
MELNICHENKO Andrey Igorevich
MIKHEEV Alexander Alexandrovich
MIKHELSON Leonid Viktorovich
MILYUTINA Irina Nikolayevna
MOSHKOVICH Vadim Nikolaevich
NISANOV God Semenovich
NOVITSKY Evgeny Grigorievich
OBNOSOV Boris Viktorovich
OSEEVSKY Mikhail Eduardovich
PATRUSHEV Dmitry Nikolayevich
POLUBOYARINOV Mikhail Igorevich
POLYAKOV Andrey Aleksandrovich
POTANIN Vladimir Olegovich
PRIGOZHIN Pavel Evgenyevich
PRIGOZHINA  Polina Evgenievna
PUMPYANSKY Dmitry Alexandrovich
RASHEVSKY Vladimir Valerievich
RASHNIKOV Viktor Filippovich
RYUMIN Andrey Valerievich
SECHINA Marina Vladimirovna
SHOKHIN Alexander Nikolayevich
SHULGIN Aleksandr Aleksandrovich
SHVIDLER Eugene Markovich
TATRIEV Khasan Kureyshevich
VINOKUROV Alexander Semenovich
BESPALOV Vladimir Aleksandrovich
BUBNOV Ilya
CHERTKOV Andrey Gennadievich
FILIPCHUK Pavlo Ihorovych
GARTSEV Dmitry Anatolievich
KOLTSOV Anton Viktorovich
KOLUDAROVA Olga Pavlovna
KOSTOMAROV Aleksandr Konstantinovich
KURASHOV Denis Sergeevich
KUSOV Ivan Sergeyevich
KUZMICH Tetiana Oleksandrivna
MASHKAUTSAN Semen Alekseevich
NOSKOV Vasiliy Viktorovich
RODIKOV Mikhail Leonidovich
SAMATOV Timur Ilgizovich
SAMOILENKO  Mykyta Ivanovich
SELIVANOV Alexei Sergeevich
SHELESTENKO Gennadiy Oleksandrovich
SHMELEV Dmitry Vladimirovich
SOLNTSEV Evgeniy Aleksandrovich
TITSKIY Anton Robertovich
TROFIMOV Andrei Yuriovych
YEZHIKOV Vladimir Vladimirovich
ZAVIZENOV Konstantin Vladimirovich
Zaporozhskaya Svetlana
Abramova Natalia Alexandrovna
Abramov Alexander Alexandrovich
Abramov Egor Alexandrovich
Alimova Olga Nikolaevna
Ananskikh Igor Aleksandrovich
Arapov Georgy Konstantinovich
Arshba Otary Ionovich
Asimov Rahim Azizboyevich
Avksentieva Sardana Vladimirovna
Babakov Alexander Mikhailovich
Baiguskarov Zarif Zakirovich
Bakharev Konstantin Mikhailovich
Belik Dmitry Anatolievich
Berulava Mikhail Nikolaevich
Bidonko Sergey Yuryevich
Boroday Alexander Yuryevich
Buranova Larisa Nikolaevna
Chemeris Roza Basirovna
Chepa Alexey Vasilievich
Chepikov Sergey Vladimirovich
Chilingarov Artur Nikolaevich
Damdintsurunov Vyacheslav Anatolievich
Davankov Vladislav Andreyevich
Delimkhanov Adam Sultanovich
Demin Alexander Vyacheslavovich
Dmitrieva Oksana Genrikhovna
Drapeko Elena Grigorievna
Dzhabarov Vladimir Mikhailovich
Fyodorov Yevgeny Alekseevich
Gadzhiyev Murad Stanislavovich
Gordeyev Alexey Vasilievich
Goryacheva Ksenia Alexandrovna
Greshnevikov Anatoly Nikolaevich
Gulin Maxim Alexeyevich
Gutenev Vladimir Vladimirovich
Hamitov Amir Makhsudovich
Ignatov Viktor Aleksandrovich
Isaev Andrey Konstantinovich
Ivanov Sergey Pavlovich
Kalashnikov Leonid Ivanovich
Kanokov Timur Borisovich
Kara-ool Sholban Valerievich
Karmazina Raisa Vasilievna
Kartapolov Andrey Valeriyevich
Kavinov Artem Alexandrovich
Kazakova Olga Mikhailovna
Khinshtein Alexander Evseyevich
Khor Gleb Yakovlevich
Khubezov Dmitry Anatolievich
Kiriyanov Artem Yurievich
Kizeev Mikhail Vladimirovich
Kobylkin Dmitry Nikolaevich
Kochiev Robert Ivanovich
Kogogina Alfia Gumarovna
Korobova Olga Vladimirovna
Kovpak Lev Igorevich
Krasheninnikov Pavel Vladimirovich
Krasov Andrey Leonidovich
Kurbanov Rizvan Daniyalovich
Kuznetsov Eduard Anatolievich
Kuznetsova Anna Yurievna
Larionova Tatiana Petrovna
Leonov Oleg Yurievich
Likhachev Vitaly Viktorovich
Lobach Tatyana Georgiyevna
Lotsmanov Dmitriy Nikolayevich
Lugovoy Andrey Konstantinovich
Makarov Andrey Mikhailovich
Marchenko Evgeny Evgenievich
Matveichev Oleg Anatolievich
Maximov Alexander Aleksandrovich
Melnikov Ivan Ivanovich
Metelev Artem Pavlovich
Mikhailov Oleg Alexeyevich
Mironov Sergey Mikhailovich
Morozov Oleg Victorovich
Moskvichev Evgeny Sergeyevich
Mutsoev Zelimkhan Alikoevich
Nechaev Alexey Gennadievich
Neverov Sergey Ivanovich
Nikolaeva Victoria Victorovna
Nikonov Vyacheslav Alekseevich 
Novichkov Nikolay Vladimirovich
Nuriev Marat Abdulhaevich
Orgeyeva Marina Eduardovna
Orlova Natalya Alekseyevna
Pahomov Sergey Alexandrovich
Pavlov Vladimir Victorovich
Petrov Alexander Petrovich
Pevtsov Dmitry Anatolievich
Pinsky Victor Vitalievich
Piskarev Vasily Ivanovich
Plyakin Vladimir Vladimirovich
Pogorelyy Dmitriy Viktorovich
Poluyanova Nataliya Vladimirovna
Polyakov Alexander Alekseevich
Polyakova Alla Viktorovna
Ponomarev Arkady Nikolayevich
Ptitsyn Roman Viktorovich
Rashkin Valery Fedorovich
Razvorotneva Svetlana Victorovna
Resin Vladimir Iosifovich
Revenko Evgeny Vasilievich
Rodnina Irina Konstantinovna
Rumyantsev Nikita Gennadyevich
Sablin Dmitry Vadimovich
Savitskaya Svetlana Evgenievna
Shamanov Vladimir  Anatolievich
Shayhutdinov Rifat Gabdulkhakovich
Sheremet Mikhail Sergeyevich
Shilkin Grigory Vladimirovich
Shipulin Anton Vladimirovich
Sholokhov Alexander Mikhailovich
Sipyagin Vladimir Vladimirovich
Skoch Andrei Vladimirovich
Skrivanov Dmitry Stanislavovich
Slutsky Leonid Eduardovich
Solodovnikov Ivan Alexandrovich
Solomatina Tatiana Vasilievna
Stankevich Yuri Arkadievich
Strelyukhin Alexander Mikhailovich
Subarev Viktor Vladislavvich
Tarbaev Sangadzhi Andreyevich
Tereshkova Valentina Vladimirovna
Timofeyeva Olga Victorovna
Tkachev Alexey Nikolaevich
Tkachyov Anton Olegovich
Tolmachev Alexander Romanovich
Topilin Maxim Anatolievich
Tretiak Vladislav Alexandrovich
Umakhanov Saygidpasha Darbishevich
Uzdenov Dzhasharbek Borisovich
Valuev Nikolay Sergeyevich
Vasiliev Vladimir Abdualievich
Vlasova Veronika Valerievna
Vodolatsky Victor Petrovich
Volfson Ilya Svetoslavovich
Volotskov Alexey Anatolievich
Vtorygina Elena Andreyevna
Vyatkin Dmitry Fedorovich
Vyborny Anatoly Borisovich
Yarovaya Irina Anatolievna
Yefimov Vitaly Borisovich
Yevtyukhova Yelena Aleksandrovna
Yezersky Nikolay Nikolayevich
Yezubov Alexey Petrovich
Zavalny Pavel Nikolaevich
Zavarzin Victor Mikhailovich
Zhukov Alexander Dmitrievich
Zhurova Svetlana Sergeevna
Goznak
IMA Consulting
EVRAZ KGOK
EVRAZ MARKET
EVRAZ NTMK
EVRAZ plc
EVRAZ VANADY TULA
EVRAZ ZSMK
Trading Company EVRAZ
KOCHKIN Aleksander Viktorovich
LUSHNIKOV Alan Valerievich
MILCHAKOV Alexey Yurevich
OREKHOV Yury Yuryevich
PETROVSKIY  Yan Igorevich
SHUGAEV Dmitry Evgenyevich
BOGDANOVSKY Nikolay Vaselyevich
DVORNIKOV Aleksandr Vladimirovich
FLYUSTIKOV Valery Ivanovich
KOROLEV Sergei Borisovich
KULISHOV Vladimir   Grigorevich
MIZINTSEV Mikhail Yevgenyevich
OMURBEKOV Azatbek Asanbekovich
SERDYUKOV Andrey Nikolayevich
InfoRos
NewsFront
SouthFront
Joint Stock Company Concern Avtomatika
Joint Stock Company Ruselectronics
Skolkovo Institute Of Science And Technology
Task Force Rusich
Joint Stock Company Kalugapribor
Joint Stock Company KEMZ
Joint Stock Company NPP Signal
Joint Stock Company PNIEI
Joint Stock Company PO Elektropribor
Joint Stock Company Research and Development centre Atlas
Joint Stock Company SIP RS
Joint Stock Company VNII Veha
Limited Liability Company Bulat
Limited Liability Company National Technologies
Limited Liability Company RGT
Open Joint Stock Company MTU Altair
Open Joint Stock Company SZR
Public Joint Stock Company I.S. Brooke INEUM
Public Joint Stock Company NIPS
Research Institute Masshtab
Aktsionernoe Obshchestvo Elektron Optronik
Aktsionernoe Obshchestvo Nauchno Issledovatelskii Institut Promyshlennogo Televideniya Rastr
Aktsionernoe Obshchestvo Nauchno Issledovatelskii Institut Sredstv Vychislitelnoi Tekhniki
Aktsionernoe Obshchestvo Nauchno Proizvodstvennoe Predpriyatie Svyaz
Aktsionernoe Obshchestvo Ryazanskii Zavod Metallokeramicheskikh Priborov
Aktsionernoe Obshchestvo Spetsialnoe Konstruktorskoe Byuro Vychislitelnoi Tekhniki
Aktsionernoe Obshchestvo Spetsialnoe Proektno Konstruktorskoe Byuro Sredstv Upravleniya
AO NPP Tsiklon Test
Joint Stock Company Central Research Institute Cyclone
Joint Stock Company Meteor Plant
Joint Stock Company Plasma
Joint Stock Company Russian Research Institute Electronstandart
Scientific And Research Institute Ferrit Domen
Joint Stock Company Scientific And Research Institute Of Electronic Engineering Materials
Joint Stock Company Scientific Production Enterprise Kontakt
Joint Stock Company Scientific Research Institute Giricond
Joint Stock Company Scientific Research Institute Platan With Plant
Joint Stock Company Scientific Research Institute Of Electrical Carbon Products
Joint Stock Company Special Relay System Design And Engineering Bureau
Joint Stock Company Trading House Rosel
KOZAK Dmitry Nikolayevich
LUKASHENKO Halina Rodionovna
LUKASHENKO Viktor Aliaksandravich
MAKHMUDOV Iskandar Kahramonovich
NABIULLINA Elvira Sakhipzadovna
NAVKA Tatiana Aleksandrovna
NOVAK Alexander Valentinovich
PESKOV Nikolay Dmitrievich
PESKOVA Elizaveta Dmitriyevna
PINCHUK Sergei  Mikhailovich 
ROMANOV Arkady Yurievich
SHAIMIEV Airat Mintimerovich
SHIGABUTDINOV Albert Kashafovich
SILUANOV Anton Germanovich
TIKHONOVA Katerina Vladimirovna
VORONTSOVA Maria Vladimirovna
AVDEEV Alexey Yurevich
BRUEV Vladislav Leonidovich
CHERNYSHENKO Dmitry Nikolaevich
DENISENKO Vadim Ivanovich
EISMONT Natalia Nikolayevna
FROLOV Alexander Vladimirovich
Joint Stock Company GTLK State Transport Leasing Company
Open Joint Stock Company KB Radar-Managing Company Holding Radar System
Public Joint Stock Company Lukoil Oil Company
Public Joint Stock Company Severstal
Zharov Aleksandr Aleksandrovich
Kamyshanova Aleksandra Aleksandrovna
Dugin Alexander Gelyevich
Chuguleva Aleyona Anatolyevna
Kirillova Anastasiya Sergeyevna
Areshev Andrey Grigoryevich
Lipov Andrey Yurevich
Bespalov Anton Sergeyevich
Tatarchenko Denis Sergeyevich
Gafner Denis Yakovlevich
Korotchenko Igor Yurievich
Bubnova Irina Sergeyevna
Ernst Konstantin Lvovich
Krans Maksim Iosifovich
Shadayev Maksut Igorevich
Dorokhova Nina Viktorovna
Saenko Sergei Ivanovich
Zamlelova Svetlana Georgiyevna
Pogrebenkov Valeriy Ivanovich
Kalabayeva Valeriya
Maksimenko Vladimir Ilich
Glotov Yevgeniy Eduardovich
Nezhdanova Yevgeniya Vitalyevna
AGHAJANI Saeed
BAGHERI Mohammad Hossein
HAJIZADEH Amir Ali
Shahed Aviation Industries
ABOUTALEBI Yousef
MEHRABI Abdollah
QUREISHI Seyed Hojjatollah
VAHEDI Hamid
Design and Manufacturing of Aircraft Engines (DAMA)
Islamic Revolutionary Guard Corps Research and Self-Sufficiency Jihad Organization (IRGC SSJO)
Oje Parvaz Mado Nafar Company
Paravar Pars Company
Abramchenko Viktoria Valerievna
Golikova Tatyana Alekseevna
Manturov Denis Valentinovich
Overchuk Alexei Logvinovich
Chekunkov Alexei Olegovich
Falkov Valery Nikolaevich
Kotyakov Anton Olegovich
Kozlov Alexander Alexandrovich
Kravtsov Sergei Sergeevich
Kurenkov Alexander Vyacheslavovich
Lyubimova Olga Borisovna
Matytsin Oleg Vasilievich
Murashko Mikhail Albertovich
Shulginov Nikolai Grigorievich
Alikhanov Anton Andreyevich 
Artamonov Igor Georgiyevich
Artyukhov Dmitriy Andreevich
Avdeyev Aleksandr Aleksandrovich
Azarov Dmitriy Igorevich
Babushkin Igor Yuryevich
Beglov Aleksandr Dmitrievich
Bocharov Andrey Ivanovich
Bogomaz Aleksandr Vasilyevich
Burkov Alexander Leonidovich
Busargin Roman Viktorovich
Chibis Andrei Vladimirovich
Drozdenko Aleksandr Yuryevich 
Egorov Maksim Borisovich
Gladkov Vyacheslav Vladimirovich
Golubev Vasiliy Yuryevich
Gusev Alexander Viktorovich
Khabirov Radiy Faritovich
Kondratyev Veniamin Ivanovich
